PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,NumberofBuildings,NumberofFloors,PrimaryPropertyType,LargestPropertyUseType,LargestPropertyUseTypeGFA,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,SiteEnergyUse(kBtu)
22719.0,22719.0,0,1.0,3,Restaurant,Restaurant,22719.0,6,BALLARD,47.67398,-122.40765,1977,1358519.0
44588.0,22588.0,22000,1.0,2,Laboratory,Laboratory,69000.0,7,DOWNTOWN,47.61597,-122.33086,1946,7251589.0
147545.0,147545.0,0,1.0,2,Retail Store,Retail Store,147545.0,3,DOWNTOWN,47.59692,-122.31543,1917,6787070.0
21462.0,21462.0,0,1.0,2,Other,Other,25778.0,4,NORTH,47.68339,-122.31947,1923,1114384.625
28072.0,28072.0,0,1.0,2,Other,Social/Meeting Hall,23835.0,6,NORTHWEST,47.67713,-122.35398,1917,1362523.0
31020.0,31020.0,0,1.0,2,Restaurant,Restaurant,31020.0,7,DOWNTOWN,47.61468,-122.34925,1955,4970047.0
21600.0,21600.0,0,1.0,2,Small- and Mid-Sized Office,Office,14400.0,7,DOWNTOWN,47.61402,-122.35016,1917,1636649.125
61825.0,48505.0,13320,1.0,5,Small- and Mid-Sized Office,Office,37993.0,7,DOWNTOWN,47.6158,-122.35126,1974,4322873.0
64630.0,64630.0,0,1.0,3,Small- and Mid-Sized Office,Office,64630.0,7,DOWNTOWN,47.61683,-122.35176,1942,1408291.375
20920.0,20920.0,0,1.0,2,Worship Facility,Worship Facility,20920.0,7,DOWNTOWN,47.61636,-122.35094,1948,1042108.5
22128.0,22128.0,0,1.0,2,Worship Facility,Worship Facility,22128.0,1,SOUTHWEST,47.57384,-122.41182,1926,608359.6875
48139.0,48139.0,0,1.0,1,Retail Store,Retail Store,40000.0,5,NORTHWEST,47.72736,-122.34579,1968,859236.625
29924.0,29924.0,0,1.0,1,Other,Other - Education,29924.0,5,NORTHWEST,47.72777,-122.34503,2002,0.0
21364.0,21364.0,0,1.0,2,Worship Facility,Worship Facility,15364.0,1,SOUTHWEST,47.56633,-122.38725,1949,965651.125
28923.0,28923.0,0,1.0,2,University,College/University,28800.0,7,DOWNTOWN,47.61741,-122.33491,1992,439311.9063
21600.0,21600.0,0,1.0,3,University,College/University,21600.0,7,DOWNTOWN,47.61789,-122.33573,1928,323739.4063
25735.0,25735.0,0,1.0,1,Retail Store,Retail Store,25691.0,4,NORTHEAST,47.6646,-122.29932,1996,1169394.875
25862.0,25862.0,0,1.0,2,Retail Store,Retail Store,25562.0,4,NORTHEAST,47.66246,-122.29898,1956,4801472.0
49965.0,49965.0,0,1.0,2,Retail Store,Retail Store,47465.0,4,NORTHEAST,47.66246,-122.29898,2003,3377209.75
20028.0,20028.0,0,1.0,2,Small- and Mid-Sized Office,Office,20028.0,7,DOWNTOWN,47.6026,-122.33232,1929,511797.4063
23622.0,23622.0,0,1.0,7,Small- and Mid-Sized Office,Office,26195.0,7,DOWNTOWN,47.60247,-122.33372,1900,552007.5
23563.0,23563.0,0,1.0,3,Small- and Mid-Sized Office,Office,20183.0,7,DOWNTOWN,47.60237,-122.33365,1902,883197.6875
28600.0,28600.0,0,1.0,3,Mixed Use Property,Office,12000.0,7,DOWNTOWN,47.60284,-122.33407,1903,1062722.625
38539.0,26160.0,12379,1.0,2,Mixed Use Property,Retail Store,15549.0,7,DOWNTOWN,47.60427,-122.33385,1978,2186018.5
26840.0,26840.0,0,1.0,5,Small- and Mid-Sized Office,Office,29040.0,7,DOWNTOWN,47.60427,-122.33385,1906,1989287.0
46800.0,46800.0,0,1.0,2,Retail Store,Retail Store,36019.0,7,DOWNTOWN,47.60427,-122.33385,1906,1245187.5
63990.0,37350.0,26640,1.0,3,Small- and Mid-Sized Office,Office,39000.0,7,DOWNTOWN,47.60431,-122.33335,1979,2067352.5
28800.0,28800.0,0,1.0,3,Small- and Mid-Sized Office,Office,21600.0,7,DOWNTOWN,47.61285,-122.34817,1908,1345025.75
33552.0,28584.0,4968,1.0,3,Small- and Mid-Sized Office,Office,26556.0,7,DOWNTOWN,47.6172,-122.34979,1954,1696978.75
26270.0,26270.0,0,1.0,2,Retail Store,Retail Store,26270.0,7,DOWNTOWN,47.61652,-122.34854,1931,1560461.75
57620.0,49800.0,7820,1.0,3,Small- and Mid-Sized Office,Office,49800.0,7,DOWNTOWN,47.61595,-122.34756,1926,2385395.0
28696.0,22616.0,6080,1.0,2,Mixed Use Property,Other,12960.0,7,DOWNTOWN,47.61543,-122.34651,1954,418348.5
57800.0,57800.0,0,1.0,5,Hotel,Hotel,57800.0,7,DOWNTOWN,47.61471,-122.34525,1990,2443065.25
31890.0,31890.0,0,1.0,2,Other,Financial Office,31160.0,7,DOWNTOWN,47.61319,-122.33695,1955,1858224.625
44098.0,30438.0,13660,1.0,2,Small- and Mid-Sized Office,Office,25920.0,7,DOWNTOWN,47.61267,-122.33852,1925,1441900.5
22381.0,22381.0,0,1.0,3,Restaurant,Restaurant,22381.0,7,DOWNTOWN,47.61332,-122.33904,1923,3532966.5
49249.0,49249.0,0,0.0,4,Laboratory,Laboratory,40584.0,7,DOWNTOWN,47.61763,-122.35507,1926,16336999.203125
24825.0,23562.0,1263,1.0,1,Retail Store,Retail Store,13940.0,7,DOWNTOWN,47.61812,-122.35509,1925,439521.0938
26670.0,26670.0,0,1.0,4,Medical Office,Medical Office,26670.0,7,DOWNTOWN,47.6146,-122.34217,1952,1553208.375
37740.0,37740.0,0,1.0,2,Other,Fire Station,38939.0,7,DOWNTOWN,47.61607,-122.34449,1922,3095882.0
23752.0,23752.0,0,1.0,1,Small- and Mid-Sized Office,Office,14317.0,7,DOWNTOWN,47.61768,-122.34139,1965,1067153.75
44416.0,44416.0,0,1.0,4,Hotel,Hotel,52668.0,7,DOWNTOWN,47.61822,-122.34132,1967,2669564.25
33792.0,10925.0,22867,1.0,2,Mixed Use Property,Social/Meeting Hall,8969.0,7,DOWNTOWN,47.61634,-122.35385,2006,2547848.0
45991.0,45991.0,0,1.0,2,Worship Facility,Worship Facility,45991.0,6,Northwest,47.66476,-122.35248,1928,1145535.75
21499.0,21499.0,0,1.0,3,Residence Hall,Residence Hall/Dormitory,21499.0,4,NORTHEAST,47.66282,-122.305,1921,605130.6875
20384.0,20384.0,0,1.0,2,Small- and Mid-Sized Office,Office,25021.0,4,NORTHEAST,47.66461,-122.30142,1989,1791071.375
39265.0,39265.0,0,1.0,2,Retail Store,Retail Store,31905.0,4,NORTHEAST,47.66246,-122.29898,1956,5238803.0
54284.0,54284.0,0,1.0,2,Retail Store,Retail Store,52784.0,4,NORTHEAST,47.66246,-122.29898,1956,6778694.0
23409.0,23409.0,0,1.0,1,Retail Store,Retail Store,21909.0,4,NORTHEAST,47.66246,-122.29898,1956,2545405.0
63153.0,63153.0,0,1.0,1,Retail Store,Retail Store,59396.0,4,NORTHEAST,47.66246,-122.29898,1997,4644178.0
24100.0,24100.0,0,2.0,2,Hotel,Hotel,30910.0,4,NORTHEAST,47.66355,-122.30123,1961,1587454.75
33600.0,33600.0,0,1.0,3,Restaurant,Restaurant,19200.0,7,DOWNTOWN,47.61521,-122.33747,1923,4475650.0
32356.0,32356.0,0,1.0,4,Other,Financial Office,25876.0,7,DOWNTOWN,47.61362,-122.33959,1927,1857154.75
61180.0,48220.0,12960,1.0,7,Hotel,Hotel,61180.0,7,DOWNTOWN,47.61798,-122.33974,1960,3993913.25
43506.0,32256.0,11250,1.0,5,Small- and Mid-Sized Office,Office,32569.0,7,DOWNTOWN,47.61524,-122.33519,1978,3460275.5
23931.0,23931.0,0,1.0,2,Worship Facility,Worship Facility,23931.0,6,Northwest,47.67572,-122.3285,1910,496477.3125
21393.0,21393.0,0,1.0,2,Worship Facility,Worship Facility,21393.0,6,Northwest,47.67491,-122.33316,1948,845961.375
47560.0,47560.0,0,1.0,2,Mixed Use Property,Distribution Center,23146.0,2,SOUTHEAST,47.57256,-122.29265,1990,1132489.625
62334.0,62334.0,0,1.0,6,Senior Care Community,Senior Care Community,35696.0,3,EAST,47.60897,-122.32507,2006,1076733.25
20960.0,20960.0,0,1.0,3,Residence Hall,Residence Hall/Dormitory,20960.0,4,NORTHEAST,47.66159,-122.30441,1930,1500309.75
28800.0,28800.0,0,1.0,3,University,College/University,28800.0,7,DOWNTOWN,47.61679,-122.33619,1910,717056.375
21600.0,21600.0,0,1.0,2,K-12 School,K-12 School,21600.0,7,DOWNTOWN,47.61718,-122.33654,1957,1261536.75
22860.0,22860.0,0,1.0,3,K-12 School,K-12 School,22860.0,7,DOWNTOWN,47.61687,-122.33533,1995,931148.625
26366.0,26366.0,0,1.0,1,Worship Facility,Worship Facility,26386.0,4,NORTHEAST,47.66516,-122.2738,1972,888031.875
21732.0,21732.0,0,1.0,2,Worship Facility,Worship Facility,21732.0,2,SOUTHEAST,47.54362,-122.2667,1965,860364.1875
21060.0,21060.0,0,1.0,1,Mixed Use Property,Non-Refrigerated Warehouse,10495.0,6,BALLARD,47.66835,-122.38886,1945,350264.5938
20539.0,20539.0,0,1.0,4,Mixed Use Property,Retail Store,7387.0,6,BALLARD,47.6684,-122.38788,1960,1678458.75
32960.0,32960.0,0,1.0,3,Retail Store,Retail Store,32960.0,4,NORTHEAST,47.66033,-122.31348,1900,813641.0
29636.0,29636.0,0,1.0,3,Other,Other - Entertainment/Public Assembly,25096.0,4,NORTHEAST,47.66097,-122.3139,1921,688641.8125
20571.0,20571.0,0,1.0,3,Hotel,Hotel,20571.0,4,NORTHEAST,47.66023,-122.31581,1930,716279.6875
47992.0,47992.0,0,1.0,2,Worship Facility,Worship Facility,37800.0,4,NORTHEAST,47.65926,-122.31241,1926,3040195.5
28572.0,28572.0,0,1.0,3,Residence Hall,Residence Hall/Dormitory,22000.0,4,NORTHEAST,47.65711,-122.31409,1993,2717863.25
115775.0,84240.0,31535,0.0,15,Residence Hall,Residence Hall/Dormitory,150000.0,3,EAST,47.60817,-122.32654,1982,2882489.75
31386.0,31386.0,0,1.0,2,Worship Facility,Worship Facility,30000.0,4,NORTHEAST,47.68752,-122.29852,2000,1128179.125
21500.0,21500.0,0,5.0,3,K-12 School,K-12 School,96154.0,4,NORTHEAST,47.687,-122.30013,1989,6689184.0
84116.0,57619.0,26497,1.0,2,Small- and Mid-Sized Office,Office,55000.0,4,LAKE UNION,47.64834,-122.33188,2012,2641681.75
104000.0,104000.0,0,1.0,9,Hotel,Hotel,96000.0,7,DOWNTOWN,47.61345,-122.34068,1925,8690648.0
78374.0,78374.0,0,1.0,3,Senior Care Community,Senior Care Community,58665.0,2,SOUTHEAST,47.57188,-122.29531,1981,3321035.75
38784.0,38784.0,0,1.0,2,Mixed Use Property,Non-Refrigerated Warehouse,16826.0,6,BALLARD,47.65742,-122.36736,2007,1841154.25
41790.0,41790.0,0,1.0,2,Other,Social/Meeting Hall,21790.0,2,GREATER DUWAMISH,47.57383,-122.33046,1969,2177075.0
39960.0,39960.0,0,1.0,5,Small- and Mid-Sized Office,Office,37120.0,7,DOWNTOWN,47.60542,-122.3364,1900,2178690.5
33300.0,33300.0,0,1.0,5,Warehouse,Non-Refrigerated Warehouse,24000.0,7,DOWNTOWN,47.60528,-122.33627,1900,90558.70313
36240.0,36240.0,0,1.0,11,Hotel,Hotel,36240.0,7,DOWNTOWN,47.60721,-122.33451,1926,2147968.25
39320.0,32360.0,6960,1.0,3,Other,Social/Meeting Hall,39320.0,7,DOWNTOWN,47.60781,-122.33186,1922,3042875.5
41536.0,41536.0,0,1.0,5,Other,Performing Arts,41536.0,7,DOWNTOWN,47.60547,-122.33118,1908,2735166.0
35820.0,35820.0,0,1.0,6,Hotel,Hotel,35820.0,7,DOWNTOWN,47.60223,-122.32889,1909,3321603.0
33462.0,33462.0,0,1.0,2,K-12 School,K-12 School,57896.0,1,SOUTHWEST,47.56542,-122.38502,1922,3987215.5
49744.0,49744.0,0,1.0,3,K-12 School,K-12 School,49744.0,1,SOUTHWEST,47.56504,-122.38455,1965,2096835.5
37816.0,37816.0,0,1.0,2,Worship Facility,Worship Facility,19407.0,1,SOUTHWEST,47.56342,-122.38509,1923,1411305.5
23315.0,23315.0,0,0.0,2,Mixed Use Property,Office,7758.0,1,SOUTHWEST,47.5622,-122.38648,1926,1354000.625
20700.0,20700.0,0,1.0,2,Mixed Use Property,Non-Refrigerated Warehouse,6900.0,1,SOUTHWEST,47.56147,-122.38638,1930,4265815.0
41521.0,28397.0,13124,1.0,1,Other,Other - Recreation,26241.0,1,SOUTHWEST,47.56263,-122.38196,1948,3343550.0
25762.0,25762.0,0,1.0,2,Supermarket / Grocery Store,Supermarket/Grocery Store,25762.0,1,SOUTHWEST,47.56197,-122.38109,1946,1906384.875
33334.0,33334.0,0,1.0,1,Other,Fitness Center/Health Club/Gym,50000.0,1,SOUTHWEST,47.56245,-122.37805,1984,6118300.5
43387.0,43387.0,0,1.0,3,Small- and Mid-Sized Office,Office,45000.0,1,SOUTHWEST,47.56175,-122.37835,1981,2686765.0
39350.0,39350.0,0,1.0,1,Mixed Use Property,Supermarket/Grocery Store,19271.0,5,NORTH,47.72178,-122.29498,1979,267135.0938
22405.0,22405.0,0,0.0,1,Other,Other,11000.0,5,NORTH,47.72032,-122.29507,1949,3498214.75
37500.0,37500.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,61419.0,2,GREATER DUWAMISH,47.552,-122.32262,1985,1811506.375
39000.0,39000.0,0,1.0,2,Medical Office,Medical Office,39000.0,3,CENTRAL,47.60132,-122.30477,1990,2615247.75
22180.0,22180.0,0,1.0,1,Other,Other - Mall,14000.0,1,SOUTHWEST,47.56018,-122.38716,1924,5089083.0
25920.0,25920.0,0,1.0,1,Distribution Center,Distribution Center,19277.0,2,GREATER DUWAMISH,47.58513,-122.30645,1969,1219744.75
25480.0,25480.0,0,1.0,1,Refrigerated Warehouse,Refrigerated Warehouse,25480.0,2,GREATER DUWAMISH,47.58528,-122.30595,1953,741287.1875
31000.0,31000.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,31000.0,2,GREATER DUWAMISH,47.58482,-122.30501,1970,2301043.75
29740.0,29740.0,0,1.0,1,Small- and Mid-Sized Office,Office,17804.0,2,GREATER DUWAMISH,47.58528,-122.305,1961,1467060.25
23236.0,23236.0,0,1.0,1,Distribution Center,Distribution Center,20736.0,2,GREATER DUWAMISH,47.58607,-122.30445,1954,433871.0
38075.0,38075.0,0,1.0,3,Small- and Mid-Sized Office,Office,29035.0,2,SOUTHEAST,47.58579,-122.3034,2009,1921801.25
39170.0,39170.0,0,1.0,2,Small- and Mid-Sized Office,Office,35500.0,3,SOUTHEAST,47.5859,-122.29957,1970,2130673.75
36070.0,36070.0,0,0.0,1,Other,Other - Recreation,66597.0,3,SOUTHEAST,47.58476,-122.29765,1977,1441665.375
20047.0,20047.0,0,1.0,2,Other,Other - Services,20047.0,2,SOUTHEAST,47.56979,-122.29234,1963,117438.3984
20000.0,20000.0,0,1.0,1,Retail Store,Retail Store,20000.0,2,GREATER DUWAMISH,47.57403,-122.3336,1914,557863.6875
32400.0,32400.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,32700.0,2,GREATER DUWAMISH,47.5741,-122.32541,1955,248616.0
25159.0,25159.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,25883.0,7,MAGNOLIA / QUEEN ANNE,47.63776,-122.35606,1962,8905287.0
27247.0,27247.0,0,1.0,1,Other,Other - Recreation,14317.0,7,MAGNOLIA / QUEEN ANNE,47.63629,-122.35922,1948,2332996.5
26680.0,26680.0,0,1.0,1,Distribution Center,Distribution Center,33987.0,2,GREATER DUWAMISH,47.56489,-122.3409,1955,243518.2031
31521.0,31521.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,31521.0,1,DELRIDGE,47.56447,-122.35335,1953,1788148.0
24000.0,24000.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,20400.0,2,GREATER DUWAMISH,47.56982,-122.33479,1951,1257033.5
21900.0,21900.0,0,1.0,1,Self-Storage Facility,Self-Storage Facility,21900.0,2,GREATER DUWAMISH,47.56487,-122.34181,1952,1333637.625
38005.0,38005.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,21560.0,2,GREATER DUWAMISH,47.56897,-122.33617,1961,752093.625
35579.0,35579.0,0,1.0,1,Distribution Center,Distribution Center,35579.0,2,GREATER DUWAMISH,47.5678,-122.33622,1998,1096646.25
49950.0,49950.0,0,1.0,1,Distribution Center,Distribution Center,49950.0,2,GREATER DUWAMISH,47.57382,-122.32672,1975,238969.7031
22612.0,22612.0,0,1.0,2,Worship Facility,Worship Facility,22612.0,7,MAGNOLIA / QUEEN ANNE,47.63927,-122.4032,1947,731321.8125
38787.0,38787.0,0,1.0,2,Other,Automobile Dealership,38787.0,5,NORTH,47.72599,-122.29314,1976,3204685.5
50368.0,50368.0,0,2.0,2,Self-Storage Facility,Self-Storage Facility,50369.0,5,NORTH,47.72356,-122.29378,1988,753275.1875
30545.0,30545.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,23545.0,2,GREATER DUWAMISH,47.55302,-122.33605,1938,1577040.875
32691.0,32691.0,0,1.0,3,K-12 School,K-12 School,33550.0,7,MAGNOLIA / QUEEN ANNE,47.63111,-122.35814,1922,971990.3125
24227.0,24227.0,0,1.0,2,Worship Facility,Worship Facility,26210.0,7,MAGNOLIA / QUEEN ANNE,47.63159,-122.35839,1963,1086678.125
27000.0,27000.0,0,1.0,1,Distribution Center,Distribution Center,27000.0,2,GREATER DUWAMISH,47.54365,-122.30785,1956,651293.3125
21183.0,21183.0,0,1.0,2,Small- and Mid-Sized Office,Office,13945.0,4,LAKE UNION,47.64243,-122.32618,1957,361542.0938
29392.0,25558.0,3834,1.0,3,Small- and Mid-Sized Office,Office,29392.0,4,LAKE UNION,47.64428,-122.32627,1961,755618.1875
137738.0,82234.0,55504,1.0,5,Large Office,Office,77796.0,4,LAKE UNION,47.6465,-122.3252,1985,4704936.5
21118.0,21118.0,0,1.0,3,Residence Hall,Residence Hall/Dormitory,21118.0,4,LAKE UNION,47.65014,-122.34424,1988,1361427.75
206126.0,126842.0,79284,1.0,5,Large Office,Office,101941.0,4,LAKE UNION,47.64868,-122.34254,2013,4489661.0
20500.0,20500.0,0,1.0,2,Small- and Mid-Sized Office,Office,20500.0,4,LAKE UNION,47.64866,-122.34509,1900,1326178.125
34636.0,3636.0,31000,1.0,2,Senior Care Community,Senior Care Community,36000.0,6,BALLARD,47.69875,-122.36725,1966,12148720.0
25521.0,25521.0,0,1.0,2,Worship Facility,Worship Facility,25521.0,4,NORTHEAST,47.67485,-122.29284,1930,605186.3125
23190.0,23190.0,0,1.0,1,K-12 School,K-12 School,23190.0,4,NORTHEAST,47.67485,-122.29284,1986,1705515.25
20678.0,20678.0,0,1.0,1,Small- and Mid-Sized Office,Office,23100.0,6,NORTHWEST,47.68602,-122.35674,1960,770333.0
28820.0,28820.0,0,1.0,3,K-12 School,K-12 School,33780.0,6,NORTHWEST,47.68642,-122.35707,1922,2595783.5
27876.0,27876.0,0,1.0,2,Worship Facility,Worship Facility,44816.0,2,SOUTHEAST,47.51042,-122.26277,1954,1829981.375
48882.0,41649.0,7233,1.0,2,Senior Care Community,Senior Care Community,41922.0,2,SOUTHEAST,47.55387,-122.27875,1966,6782435.0
22320.0,22320.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,22320.0,2,GREATER DUWAMISH,47.55374,-122.32498,1977,439065.9063
47105.0,47105.0,0,1.0,1,Other,Manufacturing/Industrial Plant,45320.0,2,GREATER DUWAMISH,47.55297,-122.32472,1976,10234721.0
40029.0,40029.0,0,1.0,2,Small- and Mid-Sized Office,Office,31800.0,2,GREATER DUWAMISH,47.55316,-122.32616,1982,1471914.25
28304.0,28304.0,0,1.0,2,Small- and Mid-Sized Office,Office,27185.0,2,GREATER DUWAMISH,47.55196,-122.32518,1970,1269367.5
26400.0,26400.0,0,1.0,1,Other,Other - Recreation,20560.0,2,GREATER DUWAMISH,47.55168,-122.32459,1970,452612.5
27680.0,27680.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,25000.0,2,GREATER DUWAMISH,47.55049,-122.32382,1968,1778431.75
25872.0,25872.0,0,1.0,2,Small- and Mid-Sized Office,Office,23272.0,2,GREATER DUWAMISH,47.55145,-122.32635,1969,1787119.0
25872.0,25872.0,0,1.0,2,Small- and Mid-Sized Office,Office,24988.0,2,GREATER DUWAMISH,47.55127,-122.32576,1969,2399353.5
20500.0,20500.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,21386.0,2,GREATER DUWAMISH,47.55127,-122.32576,1969,222600.0938
21436.0,21436.0,0,1.0,2,Small- and Mid-Sized Office,Office,21436.0,4,LAKE UNION,47.6557,-122.34682,1958,534703.6875
20233.0,20233.0,0,1.0,1,Mixed Use Property,Office,7245.0,3,NORTHEAST,47.65205,-122.3218,1998,630250.125
39926.0,27526.0,12400,1.0,4,Small- and Mid-Sized Office,Office,24335.0,6,LAKE UNION,47.65178,-122.351,2006,1010967.688
31417.0,23307.0,8110,1.0,3,Small- and Mid-Sized Office,Office,26295.0,4,LAKE UNION,47.64904,-122.34609,1985,1126157.25
46580.0,46580.0,0,1.0,6,Self-Storage Facility,Self-Storage Facility,46580.0,7,DOWNTOWN,47.61179,-122.3404,1928,710275.375
25920.0,25920.0,0,1.0,2,Retail Store,Retail Store,25920.0,7,DOWNTOWN,47.61165,-122.34011,1916,478690.0938
25920.0,25920.0,0,1.0,2,Retail Store,Retail Store,38880.0,7,DOWNTOWN,47.61236,-122.34144,1919,1011667.5
61721.0,61721.0,0,1.0,8,Hotel,,,7,DOWNTOWN,47.61203,-122.34165,1910,2897079.75
25920.0,25920.0,0,1.0,2,Small- and Mid-Sized Office,Office,23995.0,7,DOWNTOWN,47.61297,-122.34324,1919,1793851.375
39760.0,39760.0,0,1.0,4,Small- and Mid-Sized Office,Office,39760.0,3,EAST,47.61098,-122.32766,1925,2478960.0
30971.0,30971.0,0,1.0,3,Other,Other,30971.0,3,EAST,47.61109,-122.32721,1920,2823184.0
22667.0,22667.0,0,1.0,3,Small- and Mid-Sized Office,Office,22667.0,3,EAST,47.61063,-122.32741,1946,3767135.0
33840.0,33840.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,18740.0,6,LAKE UNION,47.64965,-122.34913,1927,2227638.25
41827.0,32601.0,9226,5.0,3,Mixed Use Property,Multifamily Housing,14273.0,6,LAKE UNION,47.6502,-122.34959,2001,4193371.0
33740.0,27730.0,6010,1.0,5,Small- and Mid-Sized Office,Office,15908.0,6,LAKE UNION,47.65114,-122.34954,2001,1291405.25
20516.0,20516.0,0,1.0,2,Retail Store,Retail Store,10155.0,6,LAKE UNION,47.65115,-122.35024,1911,1021796.625
27480.0,27480.0,0,1.0,3,Retail Store,Retail Store,22218.0,6,LAKE UNION,47.65019,-122.35013,1906,1215156.25
46958.0,46958.0,0,1.0,1,Mixed Use Property,Office,40313.0,6,LAKE UNION,47.65061,-122.35159,1947,1818867.875
26532.0,26532.0,0,1.0,1,Distribution Center,Distribution Center,26532.0,6,LAKE UNION,47.65214,-122.356,1984,1934224.25
22388.0,22388.0,0,1.0,2,Small- and Mid-Sized Office,Office,19600.0,6,LAKE UNION,47.65186,-122.35531,1981,576405.125
30730.0,30730.0,0,1.0,1,Other,Other,30730.0,6,LAKE UNION,47.65138,-122.35565,1969,3050455.25
35600.0,35600.0,0,1.0,2,Small- and Mid-Sized Office,Office,36839.0,6,LAKE UNION,47.65297,-122.35839,1986,2173143.75
62000.0,62000.0,0,1.0,3,Worship Facility,Worship Facility,57200.0,7,MAGNOLIA / QUEEN ANNE,47.64905,-122.36055,1949,1799664.125
23600.0,23600.0,0,1.0,2,Small- and Mid-Sized Office,Office,23600.0,7,MAGNOLIA / QUEEN ANNE,47.64805,-122.35534,1981,776248.6875
40067.0,40067.0,0,1.0,3,Small- and Mid-Sized Office,Office,40067.0,7,MAGNOLIA / QUEEN ANNE,47.64976,-122.35684,1986,2303732.75
26419.0,19497.0,6922,1.0,3,Small- and Mid-Sized Office,Office,26419.0,7,MAGNOLIA / QUEEN ANNE,47.64976,-122.35684,1989,1074989.0
25262.0,25262.0,0,1.0,3,Small- and Mid-Sized Office,Office,25262.0,7,MAGNOLIA / QUEEN ANNE,47.64976,-122.35684,1979,1469556.25
53103.0,53103.0,0,0.0,3,Other,Other,38723.0,6,LAKE UNION,47.64975,-122.35289,1996,4877959.0
34106.0,34106.0,0,1.0,3,Small- and Mid-Sized Office,Office,32739.0,7,MAGNOLIA / QUEEN ANNE,47.64901,-122.35516,1980,1619177.125
34545.0,34545.0,0,1.0,3,Small- and Mid-Sized Office,Office,34545.0,7,MAGNOLIA / QUEEN ANNE,47.64934,-122.35592,1980,2313978.75
70296.0,70296.0,0,1.0,3,Small- and Mid-Sized Office,Office,70296.0,7,MAGNOLIA / QUEEN ANNE,47.64865,-122.35435,1980,2782066.5
27838.0,27838.0,0,1.0,4,Small- and Mid-Sized Office,Office,27838.0,7,DOWNTOWN,47.59979,-122.33339,1902,1217509.125
28368.0,28368.0,0,2.0,2,Distribution Center,Distribution Center,35300.0,1,DELRIDGE,47.55105,-122.34695,1971,1856230.625
92080.0,92080.0,0,1.0,2,Other,Other,92129.0,5,NORTHWEST,47.72471,-122.3412,1964,5155090.5
20236.0,20236.0,0,1.0,1,Other,Other - Recreation,20236.0,5,NORTHWEST,47.72288,-122.34065,1961,1965182.25
39815.0,39815.0,0,1.0,2,Small- and Mid-Sized Office,Office,27118.0,5,NORTHWEST,47.72004,-122.34418,1951,2050600.75
25557.0,25557.0,0,1.0,4,Other,Residential Care Facility,25557.0,5,NORTHWEST,47.72299,-122.34293,1970,2280352.5
26994.0,26994.0,0,1.0,2,Other,Other - Services,16243.0,5,NORTHWEST,47.72134,-122.34102,1958,3076813.25
48112.0,48112.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,48112.0,5,NORTHWEST,47.72183,-122.34328,1972,1485945.875
20909.0,20909.0,0,1.0,1,Other,Other - Public Services,19050.0,5,NORTHWEST,47.72065,-122.34318,2009,1208029.25
42793.0,26275.0,16518,1.0,2,Small- and Mid-Sized Office,Office,26275.0,5,NORTHWEST,47.73387,-122.34722,2001,1772188.5
45000.0,45000.0,0,1.0,2,Other,Other - Recreation,45000.0,5,NORTHWEST,47.72644,-122.34338,2007,5912066.0
26115.0,26115.0,0,1.0,1,Retail Store,Retail Store,26115.0,5,NORTHWEST,47.72337,-122.34373,1998,1689372.625
26033.0,26033.0,0,1.0,1,Worship Facility,Worship Facility,30044.0,4,NORTHEAST,47.6702,-122.32066,1949,1149140.25
48660.0,48660.0,0,1.0,4,K-12 School,K-12 School,49468.0,7,MAGNOLIA / QUEEN ANNE,47.64344,-122.3509,2007,1881516.125
46539.0,46539.0,0,1.0,2,Senior Care Community,Senior Care Community,46539.0,7,MAGNOLIA / QUEEN ANNE,47.6441,-122.34795,1970,5400049.5
29796.0,29796.0,0,1.0,4,Residence Hall,Residence Hall/Dormitory,29796.0,7,DOWNTOWN,47.61283,-122.34392,1909,2233262.0
26400.0,26400.0,0,1.0,2,Retail Store,Retail Store,14428.0,7,DOWNTOWN,47.6123,-122.34395,1920,983595.875
38148.0,38148.0,0,1.0,3,Small- and Mid-Sized Office,Office,37853.0,7,DOWNTOWN,47.61185,-122.3434,1918,1262255.75
28800.0,28800.0,0,1.0,2,Mixed Use Property,Non-Refrigerated Warehouse,14400.0,7,LAKE UNION,47.62231,-122.34145,1928,456953.0
31945.0,31945.0,0,1.0,5,Worship Facility,Worship Facility,31945.0,7,MAGNOLIA / QUEEN ANNE,47.62232,-122.36101,1955,1806468.0
