PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,NumberofBuildings,NumberofFloors,PrimaryPropertyType,LargestPropertyUseType,LargestPropertyUseTypeGFA,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,SiteEnergyUse(kBtu),HasParking,BuildingAge,ParkingRatio,AreaPerFloor,BuildingDensity,GeoCluster
72000.0,72000.0,0,1.0,4,Small- and Mid-Sized Office,Office,72000.0,2,GREATER DUWAMISH,47.59554,-122.32471,1925,2729167.75,0,91,0.0,18000.0,1.388888888888889e-05,8.0
191146.0,96254.0,94892,1.0,4,Large Office,Office,103000.0,7,MAGNOLIA / QUEEN ANNE,47.63347,-122.34078,2000,5101504.5,1,16,0.49643727831082,24063.5,5.231603067812039e-06,0.0
68763.0,57236.0,11527,1.0,3,Other,Other - Recreation,50000.0,1,DELRIDGE,47.56797,-122.36711,2001,9029489.0,1,15,0.1676337565260387,19078.666666666668,1.4542704652211219e-05,5.0
102133.0,102133.0,0,3.0,1,Other,Strip Mall,107427.0,2,SOUTHEAST,47.56961,-122.28881,1994,16336999.203125,0,22,0.0,102133.0,2.9373464012611007e-05,7.0
224864.625,196071.25,0,1.0,14,Large Office,Office,192159.375,7,DOWNTOWN,47.61567,-122.33503,2008,15725581.0,0,8,0.0,14005.089285714286,4.447120128388358e-06,2.0
81336.0,81336.0,0,3.0,2,Other,Lifestyle Center,81385.0,7,MAGNOLIA / QUEEN ANNE,47.62476,-122.35521,1994,13085297.0,0,22,0.0,40668.0,3.6884036588964295e-05,0.0
224864.625,196071.25,0,1.0,23,Large Office,Office,192159.375,7,DOWNTOWN,47.6115,-122.33278,2001,16020642.0,0,15,0.0,8524.83695652174,4.447120128388358e-06,2.0
224864.625,78852.0,197130,1.0,6,Other,Parking,192159.375,7,DOWNTOWN,47.61234,-122.34897,1983,5233553.5,1,33,0.876660790909197,13142.0,4.447120128388358e-06,2.0
98668.0,98668.0,0,1.0,5,Small- and Mid-Sized Office,Office,98668.0,7,MAGNOLIA / QUEEN ANNE,47.62497,-122.35965,1982,4391348.0,0,34,0.0,19733.6,1.0134998175700329e-05,0.0
158931.0,130550.0,28381,1.0,1,Large Office,Office,80157.0,2,GREATER DUWAMISH,47.57639,-122.32072,2007,8751704.0,1,9,0.17857434987510304,130550.0,6.292038683453826e-06,8.0
105100.0,105100.0,0,1.0,1,Large Office,Office,105100.0,7,MAGNOLIA / QUEEN ANNE,47.65692,-122.37059,1978,16336999.203125,0,38,0.0,105100.0,9.514747859181732e-06,3.0
57176.0,57176.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,39500.0,7,MAGNOLIA / QUEEN ANNE,47.63718,-122.37734,2008,12525174.0,0,8,0.0,57176.0,1.748985588358752e-05,3.0
50660.0,50660.0,0,1.0,1,Retail Store,Retail Store,50660.0,7,MAGNOLIA / QUEEN ANNE,47.63284,-122.37712,1978,2661488.0,0,38,0.0,50660.0,1.9739439399921042e-05,0.0
61929.0,61929.0,0,1.0,2,Small- and Mid-Sized Office,Office,39879.0,7,MAGNOLIA / QUEEN ANNE,47.63156,-122.37551,1937,2203026.5,0,79,0.0,30964.5,1.6147523777228763e-05,0.0
165111.0,110111.0,55000,1.0,4,Large Office,Office,104667.0,7,MAGNOLIA / QUEEN ANNE,47.62302,-122.36476,2000,16336999.203125,1,16,0.33310924166167005,27527.75,6.056531666575819e-06,0.0
20565.0,20565.0,0,1.0,3,Small- and Mid-Sized Office,Office,20565.0,7,DOWNTOWN,47.61588,-122.34965,1925,802312.5,0,91,0.0,6855.0,4.862630683199611e-05,0.0
159937.0,103966.0,55971,1.0,5,Large Office,Office,106449.0,7,MAGNOLIA / QUEEN ANNE,47.62175,-122.36313,2000,7857972.5,1,16,0.3499565453897472,20793.2,6.2524619068758324e-06,0.0
183964.0,137201.0,46763,1.0,5,Large Office,Office,133451.0,7,MAGNOLIA / QUEEN ANNE,47.62101,-122.36188,2008,14856199.0,1,8,0.2541964732230219,27440.2,5.435846143810746e-06,0.0
208210.0,129362.0,78848,1.0,5,Large Office,Office,109978.0,7,MAGNOLIA / QUEEN ANNE,47.61891,-122.35958,1986,5514308.5,1,30,0.3786945871956198,25872.4,4.802843283223669e-06,0.0
224864.625,196071.25,80283,1.0,7,Large Office,Office,178625.0,7,DOWNTOWN,47.61813,-122.35833,1986,12729858.0,1,30,0.35702814526740256,28010.178571428572,4.447120128388358e-06,0.0
187130.0,187130.0,0,1.0,3,Large Office,Office,171783.0,7,DOWNTOWN,47.614,-122.35375,1993,10053489.0,0,23,0.0,62376.666666666664,5.3438785870785015e-06,0.0
224864.625,133177.0,117867,1.0,5,Large Office,Office,126218.0,7,DOWNTOWN,47.61287,-122.35022,2000,16336999.203125,1,16,0.5241687081727506,26635.4,4.447120128388358e-06,2.0
154330.0,154330.0,0,1.0,5,Warehouse,Non-Refrigerated Warehouse,95330.0,7,DOWNTOWN,47.60703,-122.34038,1912,1262235.25,0,104,0.0,30866.0,6.479621590099138e-06,2.0
108245.0,93555.0,14690,1.0,6,Large Office,Office,64055.0,7,DOWNTOWN,47.60604,-122.33948,1918,4515180.5,1,98,0.1357106563813571,15592.5,9.238302000092382e-06,2.0
167860.0,167860.0,0,1.0,6,Large Office,Office,110370.0,7,DOWNTOWN,47.6047,-122.33739,1905,6797647.0,0,111,0.0,27976.666666666668,5.957345406886691e-06,2.0
112560.0,112560.0,0,1.0,6,Large Office,Office,80400.0,7,DOWNTOWN,47.60247,-122.33621,1910,4946798.5,0,106,0.0,18760.0,8.884150675195451e-06,2.0
86204.0,86204.0,0,1.0,6,Retail Store,Other,67670.0,7,DOWNTOWN,47.60223,-122.33602,1910,3241917.0,0,106,0.0,14367.333333333334,1.1600389773096376e-05,2.0
145158.0,145158.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,101633.0,2,GREATER DUWAMISH,47.5829,-122.32417,1985,8384523.0,0,31,0.0,72579.0,6.889045040576475e-06,8.0
112896.0,112896.0,0,1.0,2,Large Office,Office,110746.0,2,GREATER DUWAMISH,47.58716,-122.32214,1951,10287986.0,0,65,0.0,56448.0,8.857709750566894e-06,8.0
110613.0,110613.0,0,1.0,1,Distribution Center,Distribution Center,99551.0,2,GREATER DUWAMISH,47.58685,-122.32501,1960,1015060.188,0,56,0.0,110613.0,9.040528690117797e-06,8.0
149881.0,149881.0,0,1.0,4,Warehouse,Non-Refrigerated Warehouse,119593.0,2,GREATER DUWAMISH,47.58553,-122.32511,1951,2417401.25,0,65,0.0,37470.25,6.671959754738759e-06,8.0
98220.0,98220.0,0,1.0,3,Warehouse,Non-Refrigerated Warehouse,129420.0,2,GREATER DUWAMISH,47.58042,-122.32552,1951,6468090.0,0,65,0.0,32740.0,1.0181225819588678e-05,8.0
84420.0,84420.0,0,1.0,1,Distribution Center,Distribution Center,44300.0,2,GREATER DUWAMISH,47.58096,-122.32313,1970,2848317.25,0,46,0.0,84420.0,1.1845534233593935e-05,8.0
73335.0,73335.0,0,1.0,1,Distribution Center,Distribution Center,73335.0,2,GREATER DUWAMISH,47.57055,-122.3267,1961,5197118.0,0,55,0.0,73335.0,1.363605372605168e-05,8.0
56876.0,56876.0,0,1.0,2,Distribution Center,Distribution Center,48400.0,2,GREATER DUWAMISH,47.5794,-122.32848,1928,1791715.625,0,88,0.0,28438.0,1.7582108446444897e-05,8.0
61200.0,61200.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,61200.0,2,GREATER DUWAMISH,47.58241,-122.32866,1931,4912143.0,0,85,0.0,30600.0,1.6339869281045753e-05,8.0
111908.0,111908.0,0,1.0,1,Distribution Center,Distribution Center,109090.0,2,GREATER DUWAMISH,47.58772,-122.32686,1987,1555420.25,0,29,0.0,111908.0,8.935911641705686e-06,8.0
63644.0,63644.0,0,3.0,2,Other,Other - Public Services,65700.0,2,GREATER DUWAMISH,47.5908,-122.32828,1986,6858533.5,0,30,0.0,31822.0,4.7137200678775687e-05,8.0
108753.0,89893.0,18860,3.0,2,Mixed Use Property,Non-Refrigerated Warehouse,58605.0,2,GREATER DUWAMISH,47.59439,-122.32839,1930,3639670.25,1,86,0.17342050334243653,44946.5,2.7585445918733275e-05,8.0
141890.0,106345.0,35545,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,168735.0,6,NORTHWEST,47.69197,-122.35877,1970,16336999.203125,1,46,0.2505109591937416,106345.0,7.047713017125942e-06,4.0
92092.0,71037.0,21055,1.0,4,Small- and Mid-Sized Office,Office,70074.0,6,BALLARD,47.6633,-122.37549,2001,4817062.0,1,15,0.22863006558658733,17759.25,1.0858706510880424e-05,3.0
56259.0,56259.0,0,0.0,3,Warehouse,Non-Refrigerated Warehouse,31582.0,7,MAGNOLIA / QUEEN ANNE,47.6592,-122.38437,1974,2346571.5,0,42,0.0,18753.0,0.0,3.0
143439.0,143439.0,0,1.0,6,Other,Other,119570.0,4,NORTHEAST,47.65529,-122.32133,2006,16336999.203125,0,10,0.0,23906.5,6.9716046542432675e-06,9.0
202623.0,113768.0,88855,1.0,4,Large Office,Office,105206.0,6,LAKE UNION,47.64912,-122.34823,2008,8873485.0,1,8,0.43852376087610984,28442.0,4.935273883024138e-06,0.0
77174.0,51374.0,25800,1.0,2,Small- and Mid-Sized Office,Office,77174.0,6,LAKE UNION,47.64932,-122.35187,2000,5481549.0,1,16,0.33430948246818876,25687.0,1.2957731878611968e-05,0.0
110524.0,110524.0,0,1.0,5,Large Office,Office,98781.0,7,MAGNOLIA / QUEEN ANNE,47.62817,-122.34212,1998,6859198.0,0,18,0.0,22104.8,9.047808620752055e-06,0.0
224864.625,183574.0,103650,1.0,5,Mixed Use Property,Parking,97500.0,3,LAKE UNION,47.6289,-122.32877,2008,16336999.203125,1,8,0.46094400130745333,36714.8,4.447120128388358e-06,2.0
115748.0,97366.0,18382,1.0,4,Laboratory,Laboratory,97365.0,3,LAKE UNION,47.63079,-122.32693,1999,16336999.203125,1,17,0.15881051940422297,24341.5,8.639458133185886e-06,2.0
224864.625,157186.0,84689,1.0,7,Large Office,Office,163082.0,7,MAGNOLIA / QUEEN ANNE,47.62225,-122.35915,2000,8655604.0,1,16,0.3766221565530817,22455.14285714286,4.447120128388358e-06,0.0
102930.0,84210.0,18720,1.0,5,Large Office,Office,89075.0,7,MAGNOLIA / QUEEN ANNE,47.61949,-122.35639,1974,4750799.0,1,42,0.1818711745846692,16842.0,9.71534052268532e-06,0.0
76893.0,76893.0,0,1.0,3,Small- and Mid-Sized Office,Office,90345.0,7,DOWNTOWN,47.61472,-122.35566,1902,12029600.0,0,114,0.0,25631.0,1.3005084988230398e-05,0.0
150000.0,126370.0,23630,1.0,8,Large Office,Office,126648.0,7,DOWNTOWN,47.61732,-122.34791,1975,9343428.0,1,41,0.15753333333333333,15796.25,6.666666666666667e-06,0.0
224864.625,196071.25,0,1.0,7,Large Office,Office,192159.375,7,DOWNTOWN,47.61628,-122.33391,1953,16336999.203125,0,63,0.0,28010.178571428572,4.447120128388358e-06,2.0
224864.625,196071.25,116280,1.0,15,Large Office,Office,192159.375,7,DOWNTOWN,47.61599,-122.34165,1983,16336999.203125,1,33,0.5171111285289983,13071.416666666666,4.447120128388358e-06,2.0
169020.0,169020.0,0,1.0,11,Large Office,Office,156414.0,7,DOWNTOWN,47.61481,-122.33969,1963,11480494.0,0,53,0.0,15365.454545454546,5.916459590580996e-06,2.0
224864.625,196071.25,0,1.0,33,Other,Data Center,192159.375,7,DOWNTOWN,47.61438,-122.33871,1981,16336999.203125,0,35,0.0,5941.55303030303,4.447120128388358e-06,2.0
224864.625,196071.25,319400,1.0,76,Large Office,Office,192159.375,7,DOWNTOWN,47.60454,-122.33072,1985,16336999.203125,1,31,1.4204101690072415,2579.8848684210525,4.447120128388358e-06,2.0
224864.625,196071.25,89778,1.0,19,Large Office,Office,192159.375,7,DOWNTOWN,47.61418,-122.33485,1981,15878689.0,1,35,0.39925355088645004,10319.53947368421,4.447120128388358e-06,2.0
224864.625,196071.25,28870,1.0,18,Medical Office,Medical Office,192159.375,7,DOWNTOWN,47.6129,-122.33684,1925,16336999.203125,1,91,0.1283883581065719,10892.847222222223,4.447120128388358e-06,2.0
78920.0,78920.0,0,1.0,4,Retail Store,Retail Store,78920.0,7,DOWNTOWN,47.61203,-122.33486,1929,8303666.5,0,87,0.0,19730.0,1.2671059300557526e-05,2.0
131143.0,43983.0,87160,1.0,7,Large Office,Office,120248.0,7,DOWNTOWN,47.61051,-122.34439,1979,5177270.5,1,37,0.6646180123986793,6283.285714285715,7.6252640247668575e-06,2.0
224864.625,196071.25,0,1.0,0,Other,Other - Mall,192159.375,7,DOWNTOWN,47.61289,-122.33531,1999,16336999.203125,0,17,0.0,,4.447120128388358e-06,2.0
55520.0,55520.0,0,1.0,4,Mixed Use Property,Office,17120.0,3,EAST,47.61505,-122.32,1908,3686962.25,0,108,0.0,13880.0,1.8011527377521615e-05,2.0
132998.0,132998.0,0,1.0,10,Large Office,Office,138257.0,7,DOWNTOWN,47.61036,-122.34037,1908,3775187.5,0,108,0.0,13299.8,7.518910058797877e-06,2.0
83118.0,83118.0,0,1.0,3,Retail Store,Retail Store,45000.0,7,DOWNTOWN,47.60956,-122.33715,1940,2443141.5,0,76,0.0,27706.0,1.2031088332250535e-05,2.0
77555.0,77555.0,0,1.0,3,Retail Store,Retail Store,73563.0,7,DOWNTOWN,47.60925,-122.33734,1924,7802205.5,0,92,0.0,25851.666666666668,1.2894075172458255e-05,2.0
51218.0,51218.0,0,1.0,6,Small- and Mid-Sized Office,Office,44913.0,7,DOWNTOWN,47.60765,-122.34097,1909,2886141.5,0,107,0.0,8536.333333333334,1.9524385958061617e-05,2.0
224864.625,196071.25,0,1.0,29,Large Office,Office,192159.375,7,DOWNTOWN,47.60765,-122.3348,1970,16336999.203125,0,46,0.0,6761.077586206897,4.447120128388358e-06,2.0
216571.0,196071.25,13320,1.0,27,Large Office,Office,182604.0,7,DOWNTOWN,47.60769,-122.33544,1929,16246106.0,1,87,0.061504079493561,7261.898148148148,4.6174233854024775e-06,2.0
189175.0,189175.0,0,1.0,13,Large Office,Office,151740.0,7,DOWNTOWN,47.60741,-122.33565,1921,16336999.203125,0,95,0.0,14551.923076923076,5.2861107440200875e-06,2.0
224864.625,196071.25,74481,1.0,13,Large Office,Office,145491.0,7,DOWNTOWN,47.60582,-122.33464,1998,16336999.203125,1,18,0.3312259542824933,15082.403846153846,4.447120128388358e-06,2.0
122356.0,122356.0,0,1.0,7,Large Office,Office,95942.0,7,DOWNTOWN,47.60576,-122.33922,1910,4585070.5,0,106,0.0,17479.428571428572,8.172872601261892e-06,2.0
52298.0,52298.0,0,1.0,3,Small- and Mid-Sized Office,Office,50250.0,7,DOWNTOWN,47.60366,-122.33328,1921,1968655.125,0,95,0.0,17432.666666666668,1.9121190102872004e-05,2.0
116640.0,116640.0,0,1.0,17,Large Office,Office,82053.0,7,DOWNTOWN,47.60304,-122.33362,1911,6758565.5,0,105,0.0,6861.176470588235,8.573388203017833e-06,2.0
224864.625,196071.25,201121,1.0,42,Large Office,Office,192159.375,3,DOWNTOWN,47.60573,-122.33028,1981,16336999.203125,1,35,0.894409247341595,4668.363095238095,4.447120128388358e-06,2.0
188339.0,89025.0,99314,1.0,5,Medical Office,Medical Office,81873.0,3,EAST,47.60663,-122.32157,1988,8523594.0,1,28,0.5273151073330536,17805.0,5.30957475615778e-06,2.0
60122.0,60122.0,0,1.0,2,University,College/University,60122.0,3,CENTRAL,47.6094,-122.31506,1916,690529.5,0,100,0.0,30061.0,1.6632846545357772e-05,2.0
95000.0,81300.0,13700,1.0,6,Small- and Mid-Sized Office,Office,84481.0,2,DOWNTOWN,47.5981,-122.33369,1910,4052720.0,1,106,0.14421052631578948,13550.0,1.0526315789473684e-05,2.0
224857.0,196071.25,0,1.0,9,Large Office,Office,192159.375,7,DOWNTOWN,47.6029,-122.32927,1971,15272491.0,0,45,0.0,21785.694444444445,4.44727093219246e-06,2.0
224864.625,196071.25,124788,1.0,8,Large Office,Office,192159.375,2,DOWNTOWN,47.59878,-122.33088,1998,13568148.0,1,18,0.5549472265813264,24508.90625,4.447120128388358e-06,2.0
58492.0,58492.0,0,1.0,2,Other,Other,58500.0,2,GREATER DUWAMISH,47.59273,-122.33455,1939,1594422.5,0,77,0.0,29246.0,1.7096355057101826e-05,8.0
62370.0,62370.0,0,1.0,6,Small- and Mid-Sized Office,Office,49473.0,2,GREATER DUWAMISH,47.58958,-122.33369,1907,4353025.0,0,109,0.0,10395.0,1.60333493666827e-05,8.0
73296.0,73296.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,77800.0,2,GREATER DUWAMISH,47.58454,-122.3269,1960,2356376.75,0,56,0.0,73296.0,1.3643309321108928e-05,8.0
99122.0,99122.0,0,1.0,4,Other,Other,50036.0,2,GREATER DUWAMISH,47.5829,-122.32417,1944,14469228.0,0,72,0.0,24780.5,1.0088577712314118e-05,8.0
66133.0,66133.0,0,1.0,1,Other,Other,60787.0,2,GREATER DUWAMISH,47.58251,-122.32528,1985,6345009.5,0,31,0.0,66133.0,1.5121043956874783e-05,8.0
115668.0,115668.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,101752.0,2,GREATER DUWAMISH,47.57613,-122.33864,1952,3534690.75,0,64,0.0,57834.0,8.645433482034789e-06,8.0
141686.0,141686.0,0,1.0,1,Other,Other,152511.0,2,GREATER DUWAMISH,47.56301,-122.32564,1970,6673138.0,0,46,0.0,141686.0,7.057860339059611e-06,1.0
93610.0,93610.0,0,1.0,1,Small- and Mid-Sized Office,Office,101278.0,2,GREATER DUWAMISH,47.55695,-122.33176,1950,6235947.0,0,66,0.0,93610.0,1.0682619378271552e-05,1.0
156188.0,156188.0,0,1.0,2,Large Office,Office,141917.0,2,GREATER DUWAMISH,47.55238,-122.32762,1973,6843855.0,0,43,0.0,78094.0,6.402540528081543e-06,1.0
115620.0,115620.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,56900.0,2,GREATER DUWAMISH,47.54923,-122.32446,1966,1951856.25,0,50,0.0,115620.0,8.64902266043937e-06,1.0
224864.625,196071.25,0,1.0,5,Large Office,Office,192159.375,2,GREATER DUWAMISH,47.54699,-122.32882,1975,10775646.0,0,41,0.0,39214.25,4.447120128388358e-06,1.0
71718.0,71718.0,0,1.0,1,Distribution Center,Distribution Center,71718.0,2,GREATER DUWAMISH,47.54326,-122.33134,1969,151754.2969,0,47,0.0,71718.0,1.3943500934214563e-05,1.0
55450.0,55450.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,34206.0,1,GREATER DUWAMISH,47.53628,-122.3329,1969,4345698.0,0,47,0.0,55450.0,1.8034265103697025e-05,1.0
54880.0,54880.0,0,1.0,1,Distribution Center,Distribution Center,55000.0,1,GREATER DUWAMISH,47.52549,-122.33064,1979,2763597.0,0,37,0.0,54880.0,1.8221574344023323e-05,1.0
102500.0,102500.0,0,1.0,1,Retail Store,Retail Store,99471.0,1,DELRIDGE,47.52222,-122.36892,1992,7305474.0,0,24,0.0,102500.0,9.75609756097561e-06,5.0
224864.625,88498.0,272900,1.0,6,Other,Parking,192159.375,4,NORTHEAST,47.66478,-122.29804,2002,8915523.0,1,14,1.213619083037183,14749.666666666666,4.447120128388358e-06,9.0
50785.0,50785.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,27382.0,2,GREATER DUWAMISH,47.57903,-122.29982,1963,7439009.0,0,53,0.0,50785.0,1.9690853598503495e-05,8.0
85126.0,85126.0,0,1.0,3,Small- and Mid-Sized Office,Office,81526.0,1,Delridge,47.54103,-122.33766,1929,16336999.203125,0,87,0.0,28375.333333333332,1.1747292249136574e-05,1.0
224864.625,196071.25,19820,1.0,5,Other,Parking,192159.375,5,North,47.70911,-122.32529,2000,11077140.0,1,16,0.08814192094465725,39214.25,4.447120128388358e-06,4.0
224864.625,196071.25,0,1.0,1,Distribution Center,Distribution Center,192159.375,2,GREATER DUWAMISH,47.56613,-122.33838,1986,15091579.0,0,30,0.0,196071.25,4.447120128388358e-06,1.0
73320.0,73320.0,0,1.0,4,Mixed Use Property,Non-Refrigerated Warehouse,27283.0,7,DOWNTOWN,47.59937,-122.33116,1902,1141189.75,0,114,0.0,18330.0,1.363884342607747e-05,2.0
224864.625,142510.0,100176,1.0,4,Large Office,Office,149081.0,7,MAGNOLIA / QUEEN ANNE,47.6252,-122.36737,2008,9683979.0,1,8,0.44549470598143215,35627.5,4.447120128388358e-06,0.0
95760.0,79920.0,15840,1.0,6,Small- and Mid-Sized Office,Office,95760.0,2,DOWNTOWN,47.5992,-122.33223,1900,5392617.5,1,116,0.16541353383458646,13320.0,1.0442773600668338e-05,2.0
179413.0,179413.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,178087.0,2,GREATER DUWAMISH,47.56733,-122.3352,1946,3459543.0,0,70,0.0,179413.0,5.573732115287075e-06,1.0
65288.0,65288.0,0,0.0,1,Warehouse,Non-Refrigerated Warehouse,60000.0,2,GREATER DUWAMISH,47.57513,-122.33739,1917,605971.1875,0,99,0.0,65288.0,0.0,8.0
170632.0,170632.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,164806.0,1,Delridge,47.5725,-122.3571,1966,602245.0,0,50,0.0,170632.0,5.860565427352431e-06,5.0
224864.625,196071.25,0,1.0,10,Large Office,Office,192159.375,7,MAGNOLIA / QUEEN ANNE,47.63264,-122.34171,1994,11410228.0,0,22,0.0,19607.125,4.447120128388358e-06,0.0
224864.625,196071.25,138098,1.0,17,Large Office,Office,192159.375,3,DOWNTOWN,47.60214,-122.32726,2009,13631141.0,1,7,0.6141383954901755,11533.60294117647,4.447120128388358e-06,2.0
122400.0,68100.0,54300,1.0,6,Mixed Use Property,Office,41624.0,4,NORTHEAST,47.6586,-122.3124,2009,4865551.5,1,7,0.44362745098039214,11350.0,8.169934640522877e-06,9.0
93803.0,93803.0,0,1.0,2,Retail Store,Retail Store,85572.0,4,NORTHEAST,47.66246,-122.29898,1956,5453438.5,0,60,0.0,46901.5,1.0660639851603894e-05,9.0
123000.0,123000.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,112484.0,2,GREATER DUWAMISH,47.51304,-122.28394,1966,3004271.0,0,50,0.0,61500.0,8.130081300813007e-06,7.0
224864.625,162150.0,112980,1.0,5,Medical Office,Medical Office,177748.0,3,EAST,47.6056366,-122.3214798,2003,9941308.0,1,13,0.5024356321053167,32430.0,4.447120128388358e-06,2.0
60448.0,60448.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,52702.0,2,GREATER DUWAMISH,47.51168,-122.28285,1978,1052244.75,0,38,0.0,60448.0,1.6543144520910536e-05,7.0
224864.625,196071.25,0,7.0,14,Hospital,Hospital (General Medical & Surgical),192159.375,3,EAST,47.608951,-122.322402,1994,16336999.203125,0,22,0.0,14005.089285714286,3.112984089871851e-05,2.0
62600.0,62600.0,0,3.0,4,Other,Other,192159.375,7,MAGNOLIA / QUEEN ANNE,47.61915,-122.35871,1928,11147342.0,0,88,0.0,15650.0,4.792332268370607e-05,0.0
77412.0,55800.0,21612,1.0,4,Mixed Use Property,Other,26400.0,3,EAST,47.60453796,-122.3203278,2004,2655387.5,1,12,0.27918152224461323,13950.0,1.2917893866583992e-05,2.0
224864.625,130262.0,159157,1.0,5,Medical Office,Medical Office,146150.0,3,EAST,47.60796711,-122.3195445,1990,12731388.0,1,26,0.7077902982739059,26052.4,4.447120128388358e-06,2.0
90266.0,90266.0,0,1.0,5,Other,Financial Office,87552.0,5,NORTH,47.6993,-122.32378,1987,7771933.5,0,29,0.0,18053.2,1.1078368377905303e-05,4.0
87332.0,80874.0,6458,1.0,4,Warehouse,Non-Refrigerated Warehouse,87332.0,6,Ballard,47.6582,-122.36434,2004,1165598.875,1,12,0.07394769385792149,20218.5,1.1450556497045757e-05,3.0
150545.0,100528.0,50017,1.0,6,Hotel,Hotel,100528.0,3,EAST,47.61210727,-122.3205972,2003,13410041.0,1,13,0.33223952970872495,16754.666666666668,6.6425321332491945e-06,2.0
141718.0,141718.0,0,1.0,5,Other,Other - Entertainment/Public Assembly,134197.0,7,MAGNOLIA / QUEEN ANNE,47.62147,-122.34817,1999,16336999.203125,0,17,0.0,28343.6,7.056266670430009e-06,0.0
111856.0,90583.0,21273,1.0,5,Hotel,Hotel,92000.0,7,MAGNOLIA / QUEEN ANNE,47.62562,-122.35121,2008,9444484.0,1,8,0.19018201973966528,18116.6,8.94006579888428e-06,0.0
132828.0,132828.0,0,1.0,4,Warehouse,Non-Refrigerated Warehouse,132828.0,3,EAST,47.61818,-122.31728,1988,1083729.625,0,28,0.0,33207.0,7.5285331406028845e-06,2.0
70400.0,70400.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,58047.0,1,DELRIDGE,47.53935,-122.34402,1970,13962749.0,0,46,0.0,70400.0,1.4204545454545455e-05,1.0
101830.0,101830.0,0,1.0,1,Retail Store,Retail Store,130767.0,5,NORTHWEST,47.71417,-122.34256,1995,10713006.0,0,21,0.0,101830.0,9.820288716488265e-06,4.0
114000.0,114000.0,0,2.0,4,University,College/University,114000.0,3,CENTRAL,47.5997,-122.30364,1974,7575080.0,0,42,0.0,28500.0,1.7543859649122806e-05,8.0
152365.0,152365.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,149293.0,1,SOUTHWEST,47.57311,-122.3601,1965,1069749.75,0,51,0.0,152365.0,6.563187083647819e-06,5.0
224864.625,196071.25,0,1.0,6,Medical Office,Medical Office,192159.375,3,CENTRAL,47.60705,-122.30966,1910,16336999.203125,0,106,0.0,32678.541666666668,4.447120128388358e-06,2.0
74178.0,74178.0,0,1.0,1,Retail Store,Retail Store,74178.0,2,GREATER DUWAMISH,47.54862,-122.32272,1958,5402181.0,0,58,0.0,74178.0,1.3481086036291083e-05,1.0
80360.0,80360.0,0,1.0,4,Warehouse,Non-Refrigerated Warehouse,80360.0,5,NORTH,47.70799,-122.30185,1987,686019.1875,0,29,0.0,20090.0,1.2444001991040318e-05,6.0
119190.0,119190.0,0,1.0,3,Supermarket / Grocery Store,Supermarket/Grocery Store,46280.0,3,EAST,47.61318,-122.32122,1996,10077532.0,0,20,0.0,39730.0,8.389965601141035e-06,2.0
51856.0,51856.0,0,1.0,2,Other,Automobile Dealership,48103.0,2,GREATER DUWAMISH,47.59394,-122.32452,2008,1938613.125,0,8,0.0,25928.0,1.9284171551990126e-05,8.0
66138.0,53552.0,12586,1.0,3,Mixed Use Property,Office,26044.0,2,GREATER DUWAMISH,47.58718,-122.33467,1921,7070998.5,1,95,0.19029907163809007,17850.666666666668,1.5119900813450663e-05,8.0
